artist,image_url
King Curtis,https://lastfm.freetls.fastly.net/i/u/avatar170s/8f11e450e2ea4c6b8d8bfa6a9dbd432f
Tammy Wynette,https://lastfm.freetls.fastly.net/i/u/avatar170s/d6ee749dc4734387c3887afb1cb9cfb6
Waylon Jennings & The Kimberlys,https://lastfm.freetls.fastly.net/i/u/avatar170s/b0397b079098f111610b511212856d3b
Nashville Brass With Danny Davis,
Porter Wagoner & The Blackwood Brothers,
"Peter, Paul And Mary",https://lastfm.freetls.fastly.net/i/u/avatar170s/562c44c6908d4fa5ad8f8b271defc10f
Art Linkletter & Diane Linkletter,
Wes Montgomery,https://lastfm.freetls.fastly.net/i/u/avatar170s/1dc6a90354b146dbc60e1005ed9f9014
Glen Campbell,https://lastfm.freetls.fastly.net/i/u/avatar170s/104fe36a3077453d8e49c0314e1b3c54
Roger Miller AND ALSO O.C. Smith,
Alan Copeland Singers,https://lastfm.freetls.fastly.net/i/u/avatar170s/7d38bb9d16b147e98d13b6e2e8240652
Mason Williams,https://lastfm.freetls.fastly.net/i/u/avatar170s/ba5b0dea855c441bb4a07e01836e75d8
Otis Redding,https://lastfm.freetls.fastly.net/i/u/avatar170s/63e31b68ab30731b5f73250cb4d1fe66
Jeannie C. Riley,https://lastfm.freetls.fastly.net/i/u/avatar170s/7fda28eedf07417bb4b85b607b82d8fd
Flatt And Scruggs,https://lastfm.freetls.fastly.net/i/u/avatar170s/682096d146de4d489bb5bc8dbed1afd8
Dottie Rambo,https://lastfm.freetls.fastly.net/i/u/avatar170s/fb3d36c2f47d433a8f29119b3241af8d
Rod McKuen,https://lastfm.freetls.fastly.net/i/u/avatar170s/e1301ff6f1a2e0228de9dc751701fe03
Bobbie Gentry,https://lastfm.freetls.fastly.net/i/u/avatar170s/ff97cf051b5e4c20e3943885687dd58d
Johnny Mann Singers,https://lastfm.freetls.fastly.net/i/u/avatar170s/a34cb39e68da4c5391e8e3cbfe96b4e1
Cannonball Adderley Quintet,https://lastfm.freetls.fastly.net/i/u/avatar170s/c4ae245be57445d1c529e257d6fb0a65
Sam And Dave,https://lastfm.freetls.fastly.net/i/u/avatar170s/5898a11336584f7a8f9c6d76dbe460d5
Porter Wagoner And The Blackwood Brothers Quartet,
Johnny Cash & June Carter,https://lastfm.freetls.fastly.net/i/u/avatar170s/ee7fe5a99338430d859b93d1a289ff9e
Everett M. Dirksen,
Boris Karloff,https://lastfm.freetls.fastly.net/i/u/avatar170s/3e65a54ee5064852857bb0a114a57470
Eydie Gorme,https://lastfm.freetls.fastly.net/i/u/avatar170s/4dd47446eafa40679315596e82d1e52b
Herb Alpert And The Tijuana Brass,https://lastfm.freetls.fastly.net/i/u/avatar170s/57018fcb6a5b4b12b16c4c0386704966
Anita Kerr Singers,https://lastfm.freetls.fastly.net/i/u/avatar170s/cda623fa58ac4020a6236ba0e81aab4b
Ray Conniff Singers,
Edward R. Murrow,https://lastfm.freetls.fastly.net/i/u/avatar170s/9111ea88e29a277d39b688ba0139e4d8
Marvin Miller,https://lastfm.freetls.fastly.net/i/u/avatar170s/1c1daa2e6ce44b8d6e1941ca45621054
New Vaudeville Band,https://lastfm.freetls.fastly.net/i/u/avatar170s/098aae975272424cbacc4025c6bb9d07
Mamas And The Papas,https://lastfm.freetls.fastly.net/i/u/avatar170s/5f1d854bfa3f9d9cac4111aa39d4b511
Cortelia Clark,
Porter Wagoner And The Blackwood Brothers,
David Houston,https://lastfm.freetls.fastly.net/i/u/avatar170s/4d1da16b38274be1fe8079a3fe882480
Jeannie Seely,https://lastfm.freetls.fastly.net/i/u/avatar170s/1e3bd21429b0466f9fcb3db7e778faae
Ward Swingle (The Swingle Singers),
(John F. Kennedy),
Ramsey Lewis Trio,https://lastfm.freetls.fastly.net/i/u/avatar170s/fa73001a35818ed1d13823c63701ff9b
Roger Miller,https://lastfm.freetls.fastly.net/i/u/avatar170s/5e0760bfb9304f95b3e0fe0ef4e234ce
Petula Clark,https://lastfm.freetls.fastly.net/i/u/avatar170s/400e81a2e310f16029c442b8596284c2
Harry Belafonte & Miriam Makeba,https://lastfm.freetls.fastly.net/i/u/avatar170s/7c21676a577746bda9cf2ea387bef5b6
George Beverly Shea And The Anita Kerr Singers,
Jody Miller,https://lastfm.freetls.fastly.net/i/u/avatar170s/cd5b04fc38aa4fbfb6757f5c88e97289
Stan Getz & Astrud Gilberto,https://lastfm.freetls.fastly.net/i/u/avatar170s/6182e438c83f4e8b97d1f15d9c92d446
Stan Getz & João Gilberto,https://lastfm.freetls.fastly.net/i/u/avatar170s/71004f84ef9340c5bf586709cacbcfcb
Louis Armstrong,https://lastfm.freetls.fastly.net/i/u/avatar170s/dbe4f2561f2c4ad8a8b960f36d355611
Stan Getz,https://lastfm.freetls.fastly.net/i/u/avatar170s/5c179d3154a7c7cf72d367f153a268d5
Laurindo Almeida,https://lastfm.freetls.fastly.net/i/u/avatar170s/090d312943afe599bea15003a6c02c1e
That Was The Week That Was (Cast),
"Julie Andrews, Dick Van Dyke",https://lastfm.freetls.fastly.net/i/u/avatar170s/ecbd0acc0ef9417faeb5942f9c3a5b74
Gale Garnett,https://lastfm.freetls.fastly.net/i/u/avatar170s/16e9782a01574fd8b48dd498b0b00452
Tennessee Ernie Ford,https://lastfm.freetls.fastly.net/i/u/avatar170s/9a47e9759a074b979b7d242c5891ac55
Dottie West,https://lastfm.freetls.fastly.net/i/u/avatar170s/956f937cecdc4091affa08bb28e472b1
Jack Jones,https://lastfm.freetls.fastly.net/i/u/avatar170s/71061c0345a1ac2bdcef1834814cd9d8
Al Hirt,https://lastfm.freetls.fastly.net/i/u/avatar170s/408533c75fda0a9b72a398e9ea96b8c1
Allan Sherman,https://lastfm.freetls.fastly.net/i/u/avatar170s/48e9c5f3cb5a4724b78c13c6e77fc6bf
"(Uta Hagen, Arthur Hill, George Grizzard & Melinda Dillon)",
Leonard Bernstein,https://lastfm.freetls.fastly.net/i/u/avatar170s/c25d2ddf45f24d7287cefe9dc310a0e1
April Stevens And Nino Tempo,https://lastfm.freetls.fastly.net/i/u/avatar170s/869b8111a77049599230f18ac3d6686a
Bobby Bare,https://lastfm.freetls.fastly.net/i/u/avatar170s/4858c94036a54f13924d32ff2387cfed
Soeur Sourire,https://lastfm.freetls.fastly.net/i/u/avatar170s/a1180463e83641f7c16c21a6662e1216
Vaughn Meader,https://lastfm.freetls.fastly.net/i/u/avatar170s/e665b964352c4fc98091b7eb3de7ec41
"Sammy Davis, Jr. AND ALSO Anthony Newley",
Stan Kenton,https://lastfm.freetls.fastly.net/i/u/avatar170s/1803abba9f4ec5f677df8fa7714789e9
Joe Harnell,https://lastfm.freetls.fastly.net/i/u/avatar170s/8d3a80ddbd6350dba2bcf55d0cbda9b8
Peter Nero,https://lastfm.freetls.fastly.net/i/u/avatar170s/9871b7fd95304e6980967cef82ec3005
The New Christy Minstrels,https://lastfm.freetls.fastly.net/i/u/avatar170s/94b246d02ee14a94cacf535570b6bcf7
Charles Laughton,https://lastfm.freetls.fastly.net/i/u/avatar170s/15ee5a20a9744384a6f6b5b202138dc6
Bent Fabric,https://lastfm.freetls.fastly.net/i/u/avatar170s/024e6eaef52cc785ae17d41261806504
Burl Ives,https://lastfm.freetls.fastly.net/i/u/avatar170s/47f4efff8bf842a28f700ea97f842a57
Judy Garland,https://lastfm.freetls.fastly.net/i/u/avatar170s/6456c110409048eba786114da6de8963
Andre Previn,https://lastfm.freetls.fastly.net/i/u/avatar170s/80055c495b40b35d5789293a0afc219f
Si Zentner,https://lastfm.freetls.fastly.net/i/u/avatar170s/cb50206f20fa47f29aca5e8584a5002c
"Lambert, Hendricks And Ross",https://lastfm.freetls.fastly.net/i/u/avatar170s/31b9fa87057846c8902c12c16f7c6958
Original Cast,
Mike Nichols And Elaine May,https://lastfm.freetls.fastly.net/i/u/avatar170s/a2ea749b62c0a12c8fd5fffb13c68f4b
Chubby Checker,https://lastfm.freetls.fastly.net/i/u/avatar170s/2199b0822d2e41a9a08c3fd8533027f1
Jimmy Dean,https://lastfm.freetls.fastly.net/i/u/avatar170s/d167d5e17aab444fbc8d7244ae133313
Belafonte Folk Singers,
Percy Faith & His Orchestra,https://lastfm.freetls.fastly.net/i/u/avatar170s/5d8f4c60dee64e44ad93e60c09151adb
Bob Newhart,https://lastfm.freetls.fastly.net/i/u/avatar170s/5d256dd5fa7fb9da888b061d21b632c9
Ernest Gold,https://lastfm.freetls.fastly.net/i/u/avatar170s/983482ceb359428c82332d08941ba208
Eydie Gorme & Steve Lawrence,https://lastfm.freetls.fastly.net/i/u/avatar170s/7e18fc0af81f46689b9e8964d8bea2bd
Norman Luboff Choir,https://lastfm.freetls.fastly.net/i/u/avatar170s/438a2f3fd0e9a2d11d0403c416c03c6a
Frank Sinatra And Original Cast,
Jonathan & Darlene Edwards (Jo Stafford And Paul Weston),
(Franklin Delano Roosevelt),
Marty Robbins,https://lastfm.freetls.fastly.net/i/u/avatar170s/32ffeab31b654887804bb02f359875ed
Harry Belafonte,https://lastfm.freetls.fastly.net/i/u/avatar170s/6bc3f3d251df47619931f6db757c0194
"(David Seville And The Chipmunks) Ross Bagdasarian, Sr.",
Bobby Darin,https://lastfm.freetls.fastly.net/i/u/avatar170s/7ff5de459c9ed363f8b02b96f8f917df
Jimmy Driftwood,https://lastfm.freetls.fastly.net/i/u/avatar170s/e3eac3fe82644da4ba51bf3974ac2903
David Rose And His Orchestra With Andre Previn,
(Mormon Tabernacle Choir),
Jonah Jones,https://lastfm.freetls.fastly.net/i/u/avatar170s/ed17254c603a40878982f69a88f1c3c7
Shelley Berman,https://lastfm.freetls.fastly.net/i/u/avatar170s/20415f6f909f4a2cace0ba59a76ed46a
Homer And Jethro,
Carl Sandburg,https://lastfm.freetls.fastly.net/i/u/avatar170s/fcef2c67bce6441ba44f17548aca770a
"Nat ""King"" Cole",https://lastfm.freetls.fastly.net/i/u/avatar170s/ca90d06de8944093b8bf59516f801603
Johnny Horton,https://lastfm.freetls.fastly.net/i/u/avatar170s/ed3abba90e284a6b895c001d89063e14
Dinah Washington,https://lastfm.freetls.fastly.net/i/u/avatar170s/5303f42e781e465cad63c0ac01ae69a7
The Kingston Trio,https://lastfm.freetls.fastly.net/i/u/avatar170s/05ceb0f3c0d686fa62430a45be657b62
"Peter Ustinov (Herbert von Karajan, cond.)",
Domenico Modugno,https://lastfm.freetls.fastly.net/i/u/avatar170s/aaf1ca7841f3429c97267de01c97debc
Perry Como,https://lastfm.freetls.fastly.net/i/u/avatar170s/6afdd40941cf4989a282451636ef9743
Billy May,https://lastfm.freetls.fastly.net/i/u/avatar170s/1467bd57b6994e279032b88ac321427f
"Keely Smith, Louis Prima",https://lastfm.freetls.fastly.net/i/u/avatar170s/bd213489cd1945aba67b4b7d8423ed19
"David Seville & The Chipmunks (Ross Bagdasarian, Sr.)",
The Champs,https://lastfm.freetls.fastly.net/i/u/avatar170s/ad031be3509b4c33cc26ac4ce19c82a6
Stan Freberg,https://lastfm.freetls.fastly.net/i/u/avatar170s/3e421b7a6c5948a69fa3ee145acd13ec
"David Seville And The Chipmunks (Ross Bagdasarian, Sr.)",
